ID	TF	Peaks	RawFiles	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	read_count	align_percent
EXP950053	C11orf95	PEAKS950053	/SELEX_RawData/Phase4/YWK/C11orf95_pTH13597_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F2_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/C11orf95_pTH13597_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F2_Cycle2_Read2.fastq.gz	1568	174	708	348	75	0.032697503159179	0.019897381149505	0.05607542812323	0.03159723735239	0.995817	8.959619	0.996553	347.422265	0.9654916	413676	617036	67.0
EXP950054	C11orf95	PEAKS950054	/SELEX_RawData/Phase4/YWK/C11orf95_pTH13597_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F2_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/C11orf95_pTH13597_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F2_Cycle3_Read2.fastq.gz	36203	610	1483	770	75	0.127746528388117	0.112303191622931	0.44152876478417	0.110319413404314	0.963865	53.7737	0.978041	64.002999	1.002462	763542	1323334	57.7
EXP950055	C11orf95	PEAKS950055	/SELEX_RawData/Phase4/YWK/C11orf95_pTH13597_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F2_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/C11orf95_pTH13597_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F2_Cycle4_Read2.fastq.gz	16591	330	801	343	85	0.213279304638322	0.230276690845539	0.63470312572498	0.189817034505158	0.905963	179.6184	0.956555	39.074178	0.8524586	666600	1235724	53.9
EXP950056	ZNF507	PEAKS950056	/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle1_Read2.fastq.gz	111	2	90	56	70	7.62E-04	0.000161116939964	0.001392050361289	0.004690436356231	0.999648	1.155428	0.999677	3297.474359	0.8454761	1739884	2787720	62.4
EXP950057	ZNF507	PEAKS950057	/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle2_Read2.fastq.gz	333	9	373	305	65	0.002584498409664	0.000587533278252	0.003473358497902	0.005332080505019	0.999573	1.190966	0.99961	2691.333333	0.9084633	2065552	3188284	64.8
EXP950058	ZNF507	PEAKS950058	/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle3_Read2.fastq.gz	3949	18	695	350	115	0.006452268111036	0.001640713157301	0.02708192281652	0.007095463777928	0.999041	1.231681	0.999119	1225.905292	0.3790746	990012	1694552	58.4
EXP950059	ZNF507	PEAKS950059	/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF507_pTH13704_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G2_Cycle4_Read2.fastq.gz	4665	118	1078	571	135	0.021134033336506	0.010422504432296	0.062700686961824	0.012995527170063	0.994212	1.534311	0.995429	260.404473	0.1588045	821476	1582482	51.9
EXP950060	ZNF606	PEAKS950060	/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle1_Read2.fastq.gz	101	5	96	51	70	0.000589263668114	0.000196855782932	0.001370168396434	0.004712805664232	0.999721	1.152692	0.999731	3853.085859	0.9523962	1704696	2665466	64.0
EXP950061	ZNF606	PEAKS950061	/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle2_Read2.fastq.gz	3575	11	306	242	105	0.002359841306204	0.000865578857488	0.013422329591603	0.005056802799009	0.999505	1.125068	0.999521	2150.092958	0.5156516	1701012	2684450	63.4
EXP950062	ZNF606	PEAKS950062	/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle3_Read2.fastq.gz	3235	10	605	382	90	0.008442634122815	0.00107990228457	0.026599146562661	0.00826439782342	0.99898	1.395777	0.999032	1085.386819	0.6383847	860302	1557148	55.2
EXP950063	ZNF606	PEAKS950063	/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF606_pTH13721_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H2_Cycle4_Read2.fastq.gz	3453	31	731	463	135	0.016018579398861	0.003310608944412	0.04354162100641	0.009962587427376	0.996595	1.58374	0.99732	433.632378	0.3591026	727370	1408858	51.6
EXP950064	CHAMP1	PEAKS950064	/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle1_Read2.fastq.gz	1437	0	66	13	70	0.000212030271399	0	0.006511775835073	0.004403705636743	0.999818	1.182181	0.999826	5952.609756	0.9993401	1056466	1762806	59.9
EXP950065	CHAMP1	PEAKS950065	/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle2_Read2.fastq.gz	2579	11	178	97	70	0.001845003698003	0.000721610330422	0.01292102264777	0.005031283107122	0.999614	1.354942	0.999638	2927.158824	0.9357278	1085034	1973326	55.0
EXP950066	CHAMP1	PEAKS950066	/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle3_Read2.fastq.gz	2445	11	390	213	5	6.29E-03	4.34352614134502E-05	0.020514808082968	0.006141077729071	0.999198	1.191458	0.999281	1494.904523	0.1565127	644906	1401764	46.0
EXP950067	CHAMP1	PEAKS950067	/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CHAMP1_pTH13622_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A3_Cycle4_Read2.fastq.gz	3724	50	830	525	80	0.017951516235799	0.002994901153949	0.052137042669291	0.015156990786296	0.996315	2.324244	0.996987	389.698166	0.8191311	720798	1655356	43.5
EXP950068	CASZ1	PEAKS950068	/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle1_Read2.fastq.gz	314	1	50	19	85	0.001025037626821	7.21857483676998E-05	0.002450706157083	0.003724784615773	0.999924	1.103967	0.999938	19705.642857	0.7862441	608240	912770	66.6
EXP950069	CASZ1	PEAKS950069	/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle2_Read2.fastq.gz	8568	500	3907	699	180	0.045984770110069	0.041968692230721	0.059081118667639	0.007207910045283	0.989864	1.147602	0.991554	136.812322	0.007054241	673320	872488	77.2
EXP950070	CASZ1	PEAKS950070	/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle3_Read2.fastq.gz	57002	1202	3714	906	-5	0.16189202505807	0	0.350302667699022	0.066692475540227	0.959605	2.423586	0.974646	54.119048	0.01167547	930874	1132430	82.2
EXP950071	CASZ1	PEAKS950071	/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CASZ1_pTH13620_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B3_Cycle4_Read2.fastq.gz	21099	440	1100	317	-10	0.200324637342068	0	0.377602948058025	0.058069138979878	0.916314	29.04171	0.965951	49.647204	0.09545347	1098912	1471626	74.7
EXP950072	ATMIN	PEAKS950072	/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle1_Read2.fastq.gz	5	0	56	13	70	0.000436473096701	0	0.000140474100088	0.004186629875831	0.999907	1.107505	0.999907	10719.837838	0.9847216	869134	1461678	59.5
EXP950073	ATMIN	PEAKS950073	/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle2_Read2.fastq.gz	2535	6	139	86	85	0.001599549950776	0.000583188786273	0.012241338896442	0.004714265622802	0.999578	1.211056	0.999587	2478.088785	0.8173791	1171370	1944790	60.2
EXP950074	ATMIN	PEAKS950074	/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle3_Read2.fastq.gz	3027	16	483	273	135	0.007016748976787	0.001199160285744	0.02216483167958	0.005802485916663	0.998865	1.175129	0.998961	1021.319876	0.1928028	743546	1394190	53.3
EXP950075	ATMIN	PEAKS950075	/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ATMIN_pTH13619_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C3_Cycle4_Read2.fastq.gz	3016	44	697	448	75	0.017345092981009	0.003269151066541	0.049823566550852	0.014986191322805	0.995265	2.314115	0.996724	379.961252	0.8364728	741708	1529674	48.5
EXP950076	ZBED4	PEAKS950076	/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle1_Read2.fastq.gz	3885	43	634	169	70	0.00654045107095	0.00296327763373	0.033007908117671	0.011956721640993	0.998733	2.122513	0.999005	1151.765766	1.063772	830940	1323376	62.8
EXP950077	ZBED4	PEAKS950077	/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle2_Read2.fastq.gz	10811	2066	5228	2590	75	1.77E-01	0.161986804894885	0.257962183605498	0.14719249089838	0.925956	20.59813	0.966025	51.914954	1.040952	1494832	2511058	59.5
EXP950078	ZBED4	PEAKS950078	/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle3_Read2.fastq.gz	1397	364	680	354	100	0.404992003266751	0.437046993568585	0.55202130193623	0.235563344335931	0.752043	75.36901	0.920991	30.879468	0.7354078	802564	1687666	47.6
EXP950079	ZBED4	PEAKS950079	/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZBED4_pTH13602_AffiSeq_Lysate_Batch_YWKB_Standard_Well_D3_Cycle4_Read2.fastq.gz	616	163	249	124	85	0.451053342873042	0.507703315048891	0.606820891962795	0.309976945703156	0.739047	112.9243	0.92569	39.131267	0.8842789	1073226	2038082	52.7
EXP950080	THAP2	PEAKS950080	/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle1_Read2.fastq.gz	116	0	130	57	70	0.000572978788091	0	0.001134264131528	0.005023929039926	0.999703	1.127597	0.999716	3640.470817	1.037594	2072340	3205600	64.6
EXP950081	THAP2	PEAKS950081	/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle2_Read2.fastq.gz	3640	12	303	216	-85	0.002004738709234	0	0.002299286079458	0.004144424231257	0.999495	1.055605	0.999533	2272.15727	0.1709195	1687576	2628602	64.2
EXP950082	THAP2	PEAKS950082	/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle3_Read2.fastq.gz	3121	26	555	293	115	0.006414165743182	0.002403829041007	0.023155541739537	0.007752526630771	0.999036	1.237633	0.999123	1219.241983	0.2650069	952896	1636380	58.2
EXP950083	THAP2	PEAKS950083	/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/THAP2_pTH13904_AffiSeq_Lysate_Batch_YWKB_Standard_Well_E3_Cycle4_Read2.fastq.gz	2695	32	548	310	120	1.10E-02	0.002731726781282	0.036237583496073	0.00919655771732	0.996409	1.41956	0.997046	387.855422	0.3072094	769758	1432742	53.7
EXP950084	CXXC4	PEAKS950084	/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle1_Read2.fastq.gz	6930	14	594	449	75	0.004933858356201	0.000458610410456	0.029745896423902	0.00767640935383	0.999562	1.327725	0.999571	2362.245487	0.961486	1440408	2655592	54.2
EXP950085	CXXC4	PEAKS950085	/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle2_Read2.fastq.gz	16002	1096	5803	3670	75	0.084235691182675	0.035878685604463	0.168786387287301	0.064572258941546	0.992656	5.80486	0.993793	185.828003	1.01509	1168896	1829742	63.9
EXP950086	CXXC4	PEAKS950086	/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle3_Read2.fastq.gz	11956	2785	6702	4143	180	0.259646046321237	0.286872280535074	0.34320721248844	0.071040888623856	0.911277	13.49522	0.953801	35.511867	0.3564945	900642	1655948	54.4
EXP950087	CXXC4	PEAKS950087	/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CXXC4_pTH13802_AffiSeq_Lysate_Batch_YWKB_Standard_Well_F3_Cycle4_Read2.fastq.gz	6176	2391	4576	2741	75	0.480988629670414	0.463299316243694	0.6440305769674	0.316666239852493	0.783462	62.30006	0.903046	19.316753	1.023752	906940	2278852	39.8
EXP950088	CAMTA1	PEAKS950088	/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle1_Read2.fastq.gz	6980	5	395	244	75	0.002112811663925	0.000176426228556	0.019189579664511	0.002410799867035	0.999467	1.229603	0.999486	1984.433476	1.0149	2084586	3247014	64.2
EXP950089	CAMTA1	PEAKS950089	/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle2_Read2.fastq.gz	8013	206	1218	697	155	0.012674549510178	0.00695470977757	0.027439847284475	0.006427477606618	0.998499	1.175898	0.998683	842.24911	0.1498902	1588680	2672648	59.4
EXP950090	CAMTA1	PEAKS950090	/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle3_Read2.fastq.gz	6247	514	2173	942	180	0.043839228744616	0.038393284415377	0.051750179454458	0.010009570904451	0.992724	2.655874	0.994909	260.39248	0.1619032	950506	1825330	52.1
EXP950091	CAMTA1	PEAKS950091	/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/CAMTA1_pTH13800_AffiSeq_Lysate_Batch_YWKB_Standard_Well_G3_Cycle4_Read2.fastq.gz	5730	719	2230	1013	210	0.082807098695324	0.106538250271549	0.090199852144931	0.011328671906298	0.970903	6.686702	0.984994	102.301862	0.1567243	1118534	2032454	55.0
EXP950092	JRK	PEAKS950092	/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle1_Read2.fastq.gz	3169	32	362	125	65	0.002574833185964	0.001611451097625	0.013243149320198	0.007811713813799	0.999341	1.428602	0.999442	2025.218579	0.9855598	1635052	2627264	62.2
EXP950093	JRK	PEAKS950093	/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle2_Read2.fastq.gz	6775	923	3317	1066	-5	0.048900744949704	0	0.070421697692473	0.026321005599511	0.992509	1.446196	0.994973	270.89859	0.04321652	1356008	2296300	59.1
EXP950094	JRK	PEAKS950094	/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle3_Read2.fastq.gz	4354	1095	2869	808	165	0.162104117264833	0.340532991282774	0.270525143247736	0.021818381279483	0.920449	10.64364	0.968602	63.414737	0.0515119	952654	1424976	66.9
EXP950095	JRK	PEAKS950095	/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/JRK_pTH13795_AffiSeq_Lysate_Batch_YWKB_Standard_Well_H3_Cycle4_Read2.fastq.gz	17559	655	1468	328	125	0.306743490920887	0.528681655634766	0.612490635113112	0.113367265761974	0.853514	116.0978	0.9543	53.131685	0.1763083	1466064	1910286	76.7
EXP950096	ZSCAN2	PEAKS950096	/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle1_Read2.fastq.gz	446	1	118	21	60	0.000924515666392	5.03742510534145E-05	0.003778068829006	0.005535241233399	0.999914	1.206101	0.999914	11575.655172	1.020725	752900	1496592	50.3
EXP950097	ZSCAN2	PEAKS950097	/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle2_Read2.fastq.gz	1312	517	805	502	65	0.078637653024509	0.075349142728041	0.085980319144485	0.069286736341804	0.978843	22.6676	0.988289	148.805367	1.13176	1180378	1985136	59.5
EXP950098	ZSCAN2	PEAKS950098	/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle3_Read2.fastq.gz	885	376	545	317	70	2.12E-01	0.214710913445091	0.230951566394604	0.184321391916329	0.923376	103.0507	0.970409	78.124572	1.114531	1177390	1596624	73.7
EXP950099	ZSCAN2	PEAKS950099	/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZSCAN2_pTH13786_AffiSeq_Lysate_Batch_YWKB_Standard_Well_A4_Cycle4_Read2.fastq.gz	550	264	340	209	435	2.43E-03	0.478938516165203	0.006715255715443	0.005307419173986	0.812927	9.137445	0.934165	37.404557	0.01043276	1492404	1773896	84.1
EXP950100	ZNF215	PEAKS950100	/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle1_Read2.fastq.gz	4	1	50	10	70	0.000396425512857	6.05229790620754E-05	8.47321706869056E-05	0.004272922321783	0.999851	1.140284	0.999863	8018.365854	1.067062	713594	1182652	60.3
EXP950101	ZNF215	PEAKS950101	/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle2_Read2.fastq.gz	1810	10	128	73	115	1.20E-03	5.04E-04	0.008630846174399	0.004405981518907	0.999798	1.069048	0.999802	5134.731481	0.2330997	1211224	2037306	59.5
EXP950102	ZNF215	PEAKS950102	/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle3_Read2.fastq.gz	2587	15	496	258	80	0.004905146693824	0.001154001647843	0.02034727517438	0.007857958005599	0.99956	1.40483	0.999583	2522.675325	0.5927671	871106	1629552	53.5
EXP950103	ZNF215	PEAKS950103	/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle4_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/ZNF215_pTH13668_AffiSeq_Lysate_Batch_YWKB_Standard_Well_B4_Cycle4_Read2.fastq.gz	2944	20	623	365	90	0.012048404191848	0.00215488499091	0.036587420244688	0.010707742845712	0.997746	1.747885	0.998147	637.227991	0.6120233	808652	1576956	51.3
EXP950104	BHLHA9	PEAKS950104	/SELEX_RawData/Phase4/YWK/BHLHA9_pTH13605_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C4_Cycle1_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/BHLHA9_pTH13605_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C4_Cycle1_Read2.fastq.gz	9	0	49	9	80	0.000259823026203	0	0.000149520798098	0.004189033507366	0.999869	1.059162	0.999874	8285.387755	0.4578612	885718	1456610	60.8
EXP950105	BHLHA9	PEAKS950105	/SELEX_RawData/Phase4/YWK/BHLHA9_pTH13605_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C4_Cycle2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWK/BHLHA9_pTH13605_AffiSeq_Lysate_Batch_YWKB_Standard_Well_C4_Cycle2_Read2.fastq.gz	130	1	153	87	70	0.001014306238548	3.95551179378222E-05	0.001966454434623	0.004914723403774	0.999754	1.180644	0.999756	4117.304094	0.8307339	1544612	2520792	61.3
