ID	TF	Peaks	RawFiles	macs2-single-end-peak-count	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-NOMODEL	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP993086	LEUTX	PEAKS993086	SELEX_RawData/Phase3/YWC/LEUTX-FL_AffSeq_IVT_BatchYWCC_E05_Cycle3_R1.fastq.gz	8	NA	0	28	0	75	0	0	0.000743555526	NA	0.002434165985	0.97733	1.103719	0.977126	43.318959	0.8707545	255529	67.7	377189
EXP993087	MYPOP	PEAKS993087	SELEX_RawData/Phase3/YWC/MYPOP-DBD_AffSeq_IVT_BatchYWCC_E06_Cycle1_R1.fastq.gz	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.866667	NA	0.846154	5.5	NA	15	62.5	24
EXP993088	MYPOP	PEAKS993088	SELEX_RawData/Phase3/YWC/MYPOP-DBD_AffSeq_IVT_BatchYWCC_E06_Cycle2_R1.fastq.gz	1161	NA	44	393	141	110	0.0214518887	0.01171349933	0.06066147896	NA	0.0182697671	0.980218	4.347774	0.980167	50.256151	0.4868215	109361	69.0	158434
EXP993089	MYPOP	PEAKS993089	SELEX_RawData/Phase3/YWC/MYPOP-DBD_AffSeq_IVT_BatchYWCC_E06_Cycle3_R1.fastq.gz	5477	NA	1096	2826	1056	155	0.2640171417	0.3831615301	0.5188895791	NA	0.06652417003	0.831994	20.53191	0.913766	15.791304	0.1842664	189946	63.8	297845
EXP993090	SP140	PEAKS993090	SELEX_RawData/Phase3/YWC/SP140-DBD_AffSeq_IVT_BatchYWCC_E07_Cycle1_R1.fastq.gz	12	NA	0	41	6	180	0.0002784715393	0	0.00219731449	NA	0.003097995875	0.979322	1.110563	0.979166	47.642268	1.043692	229826	65.2	352465
EXP993091	SP140	PEAKS993091	SELEX_RawData/Phase3/YWC/SP140-DBD_AffSeq_IVT_BatchYWCC_E07_Cycle2_R1.fastq.gz	4	NA	0	34	4	75	0.0003014019496	0	0.0006028038993	NA	0.002583445283	0.980574	1.059347	0.980419	50.662563	0.9436058	116124	69.2	167767
EXP993092	SP140	PEAKS993092	SELEX_RawData/Phase3/YWC/SP140-DBD_AffSeq_IVT_BatchYWCC_E07_Cycle3_R1.fastq.gz	9	NA	0	44	3	80	0.0002292075966	0	0.00103962017	NA	0.002742305174	0.977386	1.065839	0.977203	43.515827	0.7107428	244320	68.1	358887
EXP993093	AHCTF1	PEAKS993093	SELEX_RawData/Phase3/YWC/AHCTF1-DBD_AffSeq_IVT_BatchYWCC_F01_Cycle1_R1.fastq.gz	2	NA	0	41	6	75	0.0005635702173	0	0.0001610200621	NA	0.003532377612	0.979808	1.072068	0.979645	48.733761	0.7619292	198733	64.9	306074
EXP993094	AHCTF1	PEAKS993094	SELEX_RawData/Phase3/YWC/AHCTF1-DBD_AffSeq_IVT_BatchYWCC_F01_Cycle2_R1.fastq.gz	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	0.4	5933
EXP993095	AHCTF1	PEAKS993095	SELEX_RawData/Phase3/YWC/AHCTF1-DBD_AffSeq_IVT_BatchYWCC_F01_Cycle3_R1.fastq.gz	46	NA	0	35	6	75	0.0002847551106	0	0.001928341626	NA	0.003047379254	0.978486	1.074706	0.978285	45.621622	0.8379935	200172	56.3	355661
EXP993096	AKAP8L	PEAKS993096	SELEX_RawData/Phase3/YWC/AKAP8L-DBD_AffSeq_IVT_BatchYWCC_F02_Cycle1_R1.fastq.gz	12	NA	0	40	11	1105	0.0001734730755	0	0.001064931936	NA	0.002091314299	0.979885	1.09743	0.979704	48.830584	0.8617377	207538	69.8	297280
EXP993097	AKAP8L	PEAKS993097	SELEX_RawData/Phase3/YWC/AKAP8L-DBD_AffSeq_IVT_BatchYWCC_F02_Cycle2_R1.fastq.gz	NA	NA	0	25	7	-145	0.0005108687323	0	NA	NA	0.001013222986	0.981332	1.054362	0.981143	52.491375	0.8029865	117449	68.7	170889
EXP993098	AKAP8L	PEAKS993098	SELEX_RawData/Phase3/YWC/AKAP8L-DBD_AffSeq_IVT_BatchYWCC_F02_Cycle3_R1.fastq.gz	9	NA	0	43	2	80	4.81E-05	0	0.00102955669	NA	0.003128730641	0.977086	1.111135	0.976862	42.797763	0.7711319	249622	70.0	356764
EXP993099	TIGD7	PEAKS993099	SELEX_RawData/Phase3/YWC/TIGD7-FL_AffSeq_IVT_BatchYWCC_F03_Cycle1_R1.fastq.gz	14	NA	0	39	6	880	3.81E-05	0	0.001237023151	NA	0.002383648457	0.979342	1.030822	0.979136	47.450568	1.0925	210195	67.8	309905
EXP993100	TIGD7	PEAKS993100	SELEX_RawData/Phase3/YWC/TIGD7-FL_AffSeq_IVT_BatchYWCC_F03_Cycle2_R1.fastq.gz	3	NA	0	23	3	245	0.0003057380121	0	0.0006706511233	NA	0.001508965028	0.982219	1.113348	0.982068	55.295855	1.164227	101396	69.0	147025
EXP993101	TIGD7	PEAKS993101	SELEX_RawData/Phase3/YWC/TIGD7-FL_AffSeq_IVT_BatchYWCC_F03_Cycle3_R1.fastq.gz	13	NA	1	46	1	75	2.06E-05	5.49E-05	0.001087228664	NA	0.003443462395	0.978272	1.090423	0.978095	45.285575	0.7200433	291567	68.1	428162
EXP993102	DMRTB1	PEAKS993102	SELEX_RawData/Phase3/YWC/DMRTB1-DBD_AffSeq_IVT_BatchYWCC_F04_Cycle1_R1.fastq.gz	4	NA	0	60	14	80	0.0008547858066	0	0.0003776960541	NA	0.003786899911	0.979977	1.144165	0.979832	49.231439	1.177118	201220	72.1	279167
EXP993103	DMRTB1	PEAKS993103	SELEX_RawData/Phase3/YWC/DMRTB1-DBD_AffSeq_IVT_BatchYWCC_F04_Cycle2_R1.fastq.gz	0	NA	0	40	9	70	0.0009892274043	0	0	NA	0.003630192309	0.980495	1.16067	0.980358	50.557794	1.270679	110187	77.3	142550
EXP993104	DMRTB1	PEAKS993104	SELEX_RawData/Phase3/YWC/DMRTB1-DBD_AffSeq_IVT_BatchYWCC_F04_Cycle3_R1.fastq.gz	27	NA	0	72	33	1370	0.0003756244757	0	0.002525031198	NA	0.002274614881	0.977496	1.054961	0.977261	43.518724	0.2340537	239624	77.1	310741
EXP993105	MKX	PEAKS993105	SELEX_RawData/Phase3/YWC/MKX-DBD_AffSeq_IVT_BatchYWCC_F05_Cycle1_R1.fastq.gz	3	NA	0	33	6	-40	0.0004524127464	0	0.0002626912721	NA	0.002043154338	0.979568	1.045299	0.979396	48.128356	0.8234624	137043	65.1	210531
EXP993106	MKX	PEAKS993106	SELEX_RawData/Phase3/YWC/MKX-DBD_AffSeq_IVT_BatchYWCC_F05_Cycle2_R1.fastq.gz	1	NA	0	28	4	75	0.0003516566459	0	6.86E-05	NA	0.001964131022	0.98011	1.058455	0.979891	49.180415	0.5303751	116591	68.5	170187
EXP993107	MKX	PEAKS993107	SELEX_RawData/Phase3/YWC/MKX-DBD_AffSeq_IVT_BatchYWCC_F05_Cycle3_R1.fastq.gz	12	NA	0	39	3	100	7.92E-05	0	0.001395483457	NA	0.00236715342	0.976639	1.098035	0.97641	41.970611	0.780086	290222	66.0	439546
EXP993108	TERF1	PEAKS993108	SELEX_RawData/Phase3/YWC/TERF1-DBD_AffSeq_IVT_BatchYWCC_F06_Cycle1_R1.fastq.gz	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	75.0	8
EXP993109	TERF1	PEAKS993109	SELEX_RawData/Phase3/YWC/TERF1-DBD_AffSeq_IVT_BatchYWCC_F06_Cycle2_R1.fastq.gz	8	NA	1	26	11	725	0.0003591038621	0.00010425596	0.002861246901	NA	0.001065727591	0.981497	1.105141	0.981326	53.054487	1.039898	86328	64.1	134773
EXP993110	TERF1	PEAKS993110	SELEX_RawData/Phase3/YWC/TERF1-DBD_AffSeq_IVT_BatchYWCC_F06_Cycle3_R1.fastq.gz	65	NA	9	45	13	85	0.001666959973	0.001251442091	0.003617449796	NA	0.003754326274	0.979089	1.19248	0.978973	47.154589	0.3946398	204564	61.0	335104
EXP993111	SP140L	PEAKS993111	SELEX_RawData/Phase3/YWC/SP140L-DBD_AffSeq_IVT_BatchYWCC_F07_Cycle1_R1.fastq.gz	3	NA	0	45	9	-175	0.0003929605649	0	0.000120910943	NA	0.002109895956	0.980806	1.076673	0.980561	50.765876	0.5060749	165416	69.0	239886
EXP993112	SP140L	PEAKS993112	SELEX_RawData/Phase3/YWC/SP140L-DBD_AffSeq_IVT_BatchYWCC_F07_Cycle2_R1.fastq.gz	2	NA	0	31	9	85	0.0008855016516	0	0.000248736419	NA	0.002974887571	0.980654	1.078305	0.980415	50.427897	2.696361	100508	71.1	141328
EXP993113	SP140L	PEAKS993113	SELEX_RawData/Phase3/YWC/SP140L-DBD_AffSeq_IVT_BatchYWCC_F07_Cycle3_R1.fastq.gz	51	NA	5	50	12	70	0.001361614572	0.001024993192	0.003241399135	NA	0.004126448607	0.975713	1.887717	0.975661	40.857329	1.376118	264392	68.3	386911
EXP993114	GLYR1	PEAKS993114	SELEX_RawData/Phase3/YWC/GLYR1-FL_AffSeq_IVT_BatchYWCC_G01_Cycle1_R1.fastq.gz	4	NA	0	30	3	75	0.0001461276181	0	0.0004830329599	NA	0.003332521513	0.979599	1.066808	0.979399	48.056361	0.744599	246360	64.0	384952
EXP993115	GLYR1	PEAKS993115	SELEX_RawData/Phase3/YWC/GLYR1-FL_AffSeq_IVT_BatchYWCC_G01_Cycle2_R1.fastq.gz	10	NA	0	29	5	810	0.0002352090779	0	0.0008146265626	NA	0.001623516318	0.981198	1.07553	0.981008	52.103868	0.9685264	174328	64.9	268405
EXP993116	GLYR1	PEAKS993116	SELEX_RawData/Phase3/YWC/GLYR1-FL_AffSeq_IVT_BatchYWCC_G01_Cycle3_R1.fastq.gz	8	NA	0	34	0	75	0	0	0.0007322721139	NA	0.00278340081	0.978963	1.108631	0.978743	46.550673	0.715763	260832	63.9	408206
EXP993117	CHAMP1	PEAKS993117	SELEX_RawData/Phase3/YWC/CHAMP1-DBD_AffSeq_IVT_BatchYWCC_G02_Cycle1_R1.fastq.gz	4	NA	0	25	1	715	3.95E-06	0	0.003958868895	NA	0.001878584141	0.980534	1.054059	0.980355	50.43259	1.052387	252864	65.4	386404
EXP993118	CHAMP1	PEAKS993118	SELEX_RawData/Phase3/YWC/CHAMP1-DBD_AffSeq_IVT_BatchYWCC_G02_Cycle2_R1.fastq.gz	6	NA	0	31	3	105	0.000337558256	0	0.0007894507601	NA	0.002754910928	0.980321	1.098985	0.980088	49.610844	1.902656	183673	67.0	274191
EXP993119	CHAMP1	PEAKS993119	SELEX_RawData/Phase3/YWC/CHAMP1-DBD_AffSeq_IVT_BatchYWCC_G02_Cycle3_R1.fastq.gz	7	NA	0	34	2	80	3.50E-05	0	0.0007436480066	NA	0.002504250552	0.978532	1.093111	0.978335	45.727827	0.7241966	314665	65.8	478031
EXP993120	TIGD7	PEAKS993120	SELEX_RawData/Phase3/YWC/TIGD7-DBD_AffSeq_IVT_BatchYWCC_G03_Cycle1_R1.fastq.gz	6	NA	0	44	8	515	8.94E-05	0	0.004360172618	NA	0.002325425396	0.979534	1.064017	0.979317	47.834951	0.7395018	268349	64.0	419374
EXP993121	TIGD7	PEAKS993121	SELEX_RawData/Phase3/YWC/TIGD7-DBD_AffSeq_IVT_BatchYWCC_G03_Cycle2_R1.fastq.gz	10	NA	0	34	2	1030	0	0	0.0007796461865	NA	0.001435895135	0.980817	1.059747	0.980649	51.224422	0.6817904	178306	64.1	278157
EXP993122	TIGD7	PEAKS993122	SELEX_RawData/Phase3/YWC/TIGD7-DBD_AffSeq_IVT_BatchYWCC_G03_Cycle3_R1.fastq.gz	30	NA	4	53	2	-5	6.70E-05	0	0.002366559213	NA	0.002020921653	0.97899	1.055654	0.978916	47.206385	0.1656071	283534	58.0	488975
EXP993123	FLYWCH1	PEAKS993123	SELEX_RawData/Phase3/YWC/FLYWCH1-FL_AffSeq_IVT_BatchYWCC_G04_Cycle1_R1.fastq.gz	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	50.0	12
EXP993124	FLYWCH1	PEAKS993124	SELEX_RawData/Phase3/YWC/FLYWCH1-FL_AffSeq_IVT_BatchYWCC_G04_Cycle2_R1.fastq.gz	6	NA	0	29	2	-360	1.71E-05	0	0.002684655764	NA	0.001970651572	0.980521	1.047449	0.980374	50.571989	0.9260194	175070	66.6	262795
EXP993125	FLYWCH1	PEAKS993125	SELEX_RawData/Phase3/YWC/FLYWCH1-FL_AffSeq_IVT_BatchYWCC_G04_Cycle3_R1.fastq.gz	11	NA	0	45	0	65	0	0	0.001030822732	NA	0.002919720432	0.978848	1.114068	0.978681	46.52838	0.7265959	353116	64.5	547233
EXP993126	TPRX1	PEAKS993126	SELEX_RawData/Phase3/YWC/TPRX1-FL_AffSeq_IVT_BatchYWCC_G05_Cycle1_R1.fastq.gz	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	27.3	11
EXP993127	TPRX1	PEAKS993127	SELEX_RawData/Phase3/YWC/TPRX1-FL_AffSeq_IVT_BatchYWCC_G05_Cycle2_R1.fastq.gz	4	NA	0	37	5	80	0.0004080226797	0	0.0005722915508	NA	0.002638899928	0.975302	1.079244	0.97502	39.577093	0.803541	188715	70.0	269496
EXP993128	TPRX1	PEAKS993128	SELEX_RawData/Phase3/YWC/TPRX1-FL_AffSeq_IVT_BatchYWCC_G05_Cycle3_R1.fastq.gz	11	NA	0	59	5	80	0.0002811925007	0	0.001204237449	NA	0.003065609546	0.967181	1.128654	0.967013	30.150703	0.7145612	327178	65.0	503511
EXP993129	GPBP1	PEAKS993129	SELEX_RawData/Phase3/YWC/GPBP1-DBD_AffSeq_IVT_BatchYWCC_G06_Cycle1_R1.fastq.gz	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	57.1	7
EXP993130	GPBP1	PEAKS993130	SELEX_RawData/Phase3/YWC/GPBP1-DBD_AffSeq_IVT_BatchYWCC_G06_Cycle2_R1.fastq.gz	26	NA	1	47	10	70	0.0006437484869	0.0001430552193	0.001931245461	NA	0.003967031274	0.980112	1.200674	0.979928	49.362035	0.9772465	181748	67.1	271025
EXP993131	GPBP1	PEAKS993131	SELEX_RawData/Phase3/YWC/GPBP1-DBD_AffSeq_IVT_BatchYWCC_G06_Cycle3_R1.fastq.gz	79	NA	0	65	16	75	0.0008304706	0	0.003358569856	NA	0.004525898009	0.977774	1.140895	0.977573	44.163828	0.6891901	299830	65.8	455871
EXP993132	GLYR1	PEAKS993132	SELEX_RawData/Phase3/YWC/GLYR1-DBD_AffSeq_IVT_BatchYWCC_H01_Cycle1_R1.fastq.gz	6	NA	0	41	4	75	0.0001049979	0	0.0006149877002	NA	0.003787424252	0.979886	1.094498	0.979715	48.86232	1.002497	266672	60.6	440296
EXP993133	GLYR1	PEAKS993133	SELEX_RawData/Phase3/YWC/GLYR1-DBD_AffSeq_IVT_BatchYWCC_H01_Cycle2_R1.fastq.gz	7	NA	0	30	1	275	5.62E-05	0	0.001554433256	NA	0.002378470163	0.981362	1.019426	0.981225	52.873623	0.8770426	160193	58.1	275598
EXP993134	GLYR1	PEAKS993134	SELEX_RawData/Phase3/YWC/GLYR1-DBD_AffSeq_IVT_BatchYWCC_H01_Cycle3_R1.fastq.gz	4	NA	0	24	3	770	1.84E-05	0	0.003263871454	NA	0.001047133243	0.980343	1.087214	0.980156	49.912807	1.069972	163309	52.7	309845
EXP993135	MBNL2	PEAKS993135	SELEX_RawData/Phase3/YWC/MBNL2-FL_AffSeq_IVT_BatchYWCC_H02_Cycle1_R1.fastq.gz	9	NA	0	44	2	-345	2.91E-05	0	0.003670051795	NA	0.0027134377	0.979704	1.063056	0.979492	48.253904	0.8284478	274940	66.2	415439
EXP993136	MBNL2	PEAKS993136	SELEX_RawData/Phase3/YWC/MBNL2-FL_AffSeq_IVT_BatchYWCC_H02_Cycle2_R1.fastq.gz	9	NA	0	31	7	195	0.0003891366032	0	0.001334954736	NA	0.002599648696	0.979947	1.068979	0.979792	49.090758	0.782459	185028	68.7	269170
EXP993137	MBNL2	PEAKS993137	SELEX_RawData/Phase3/YWC/MBNL2-FL_AffSeq_IVT_BatchYWCC_H02_Cycle3_R1.fastq.gz	8	NA	0	34	4	75	0.0001306908163	0	0.0005342948077	NA	0.002644567106	0.97833	1.097799	0.978138	45.338515	0.806812	260156	69.0	377046
EXP993138	CXXC4	PEAKS993138	SELEX_RawData/Phase3/YWC/CXXC4-FL_AffSeq_IVT_BatchYWCC_H03_Cycle1_R1.fastq.gz	3	NA	0	43	7	75	0.0002140614594	0	0.0002695588748	NA	0.002790727175	0.979263	1.049802	0.979141	47.627769	1.046812	252264	64.9	388875
EXP993139	CXXC4	PEAKS993139	SELEX_RawData/Phase3/YWC/CXXC4-FL_AffSeq_IVT_BatchYWCC_H03_Cycle2_R1.fastq.gz	7	NA	0	26	1	-220	5.54E-05	0	0.000487737287	NA	0.001502009145	0.980463	1.080002	0.980295	50.31352	1.287075	180425	66.7	270517
EXP993140	CXXC4	PEAKS993140	SELEX_RawData/Phase3/YWC/CXXC4-FL_AffSeq_IVT_BatchYWCC_H03_Cycle3_R1.fastq.gz	30	NA	0	33	1	75	2.85E-05	0	0.001205883191	NA	0.002164892657	0.980499	1.122237	0.980374	50.603764	0.9955466	210634	63.9	329584
EXP993141	ZGLP1	PEAKS993141	SELEX_RawData/Phase3/YWC/ZGLP1-FL_AffSeq_IVT_BatchYWCC_H04_Cycle1_R1.fastq.gz	2	NA	0	42	4	-90	0.0001071742439	0	0.00456562279	NA	0.002490729428	0.979249	1.088914	0.979064	47.342195	1.02008	233270	65.4	356505
EXP993142	ZGLP1	PEAKS993142	SELEX_RawData/Phase3/YWC/ZGLP1-FL_AffSeq_IVT_BatchYWCC_H04_Cycle2_R1.fastq.gz	8	NA	0	37	2	415	4.39E-05	0	0.002723434163	NA	0.001795489861	0.980581	1.058359	0.980405	50.570061	1.5084	182127	67.8	268533
EXP993143	ZGLP1	PEAKS993143	SELEX_RawData/Phase3/YWC/ZGLP1-FL_AffSeq_IVT_BatchYWCC_H04_Cycle3_R1.fastq.gz	4	NA	0	25	1	75	3.40E-05	0	0.0003448393097	NA	0.002214742609	0.978615	1.058794	0.978332	45.538622	0.75106	205893	67.8	303822
EXP993144	TPRX1	PEAKS993144	SELEX_RawData/Phase3/YWC/TPRX1-DBD_AffSeq_IVT_BatchYWCC_H05_Cycle1_R1.fastq.gz	11	NA	0	39	8	-475	0.000110928695	0	0.001719394773	NA	0.003183653547	0.979284	1.072643	0.979088	47.369426	1.066227	270456	68.6	394127
EXP993145	TPRX1	PEAKS993145	SELEX_RawData/Phase3/YWC/TPRX1-DBD_AffSeq_IVT_BatchYWCC_H05_Cycle2_R1.fastq.gz	6	NA	0	23	4	880	0.0001580915623	0	0.0005505947514	NA	0.00169539572	0.979182	1.071273	0.978946	46.958434	0.7084298	183443	68.3	268770
EXP993146	TPRX1	PEAKS993146	SELEX_RawData/Phase3/YWC/TPRX1-DBD_AffSeq_IVT_BatchYWCC_H05_Cycle3_R1.fastq.gz	114	NA	2	47	2	75	5.95E-05	0.0001871106292	0.002708851609	NA	0.002925729838	0.978141	1.093434	0.977936	44.882966	0.5080957	235155	66.5	353678
EXP993147	NACC2	PEAKS993147	SELEX_RawData/Phase3/YWC/NACC2-DBD_AffSeq_IVT_BatchYWCC_H06_Cycle1_R1.fastq.gz	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	0.1	14190
EXP993148	NACC2	PEAKS993148	SELEX_RawData/Phase3/YWC/NACC2-DBD_AffSeq_IVT_BatchYWCC_H06_Cycle2_R1.fastq.gz	5	NA	1	41	9	240	0.0007653914431	5.79E-05	0.0009197561038	NA	0.001884535234	0.981111	1.072297	0.980912	51.835073	0.7224302	155479	69.2	224610
EXP993149	NACC2	PEAKS993149	SELEX_RawData/Phase3/YWC/NACC2-DBD_AffSeq_IVT_BatchYWCC_H06_Cycle3_R1.fastq.gz	91	NA	11	83	18	85	0.003930881992	0.003384926159	0.006687958944	NA	0.005825348729	0.977181	2.817941	0.97726	43.862938	0.7639669	183165	71.8	254930
EXP993150	POU5F1	PEAKS993150	SELEX_RawData/Phase3/YWC/POU5F1_AffSeq_IVT_BatchYWCC_H08_Cycle1_R1.fastq.gz	12	NA	0	33	7	1355	4.75E-05	0	0.001048738277	NA	0.001911897353	0.979047	1.066839	0.978811	46.661883	1.089938	231745	66.3	349568
EXP993151	POU5F1	PEAKS993151	SELEX_RawData/Phase3/YWC/POU5F1_AffSeq_IVT_BatchYWCC_H08_Cycle2_R1.fastq.gz	9	NA	0	32	0	385	0	0	0.003317779663	NA	0.002136104715	0.98066	1.061365	0.980475	50.727248	1.356961	198034	68.9	287492
EXP993152	POU5F1	PEAKS993152	SELEX_RawData/Phase3/YWC/POU5F1_AffSeq_IVT_BatchYWCC_H08_Cycle3_R1.fastq.gz	6	NA	0	37	4	90	0.0001428617513	0	0.0006175314411	NA	0.002539252418	0.978561	1.051818	0.978323	45.599868	2.322208	216993	70.7	306965
EXP993153	GLI4	PEAKS993153	SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle1_R2.fastq.gz	NA	886	87	369	118	-290	0.0004233941671	0	NA	0.0003863293579	0.002933822209	0.998487	1.038527	0.999065	1494.345494	0.04938474	1579390	71.4	2210498
EXP993154	GLI4	PEAKS993154	SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle2_R2.fastq.gz	NA	1653	139	692	211	160	0.009891287106	0.01046711994	NA	0.01519546809	0.005323737568	0.997082	1.139089	0.998228	793.855401	0.05837991	1131808	71.9	1574966
EXP993155	GLI4	PEAKS993155	SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle3_R2.fastq.gz	NA	3258	266	1173	404	125	0.05080845894	0.04993364629	NA	0.0841899895	0.02453436858	0.975447	4.526714	0.991883	226.368012	0.3930152	2517962	75.3	3345194
EXP993156	GLI4	PEAKS993156	SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWD/GLI4-FL_AffSeq_Lysate_BatchYWDB_A01_Cycle4_R2.fastq.gz	NA	35486	175	616	227	70	0.1857200449	0.175094307	NA	0.8088231059	0.1677513174	0.908982	106.6244	0.971736	74.45676	1.062071	2998912	77.2	3884430
EXP993157	ZNF318	PEAKS993157	SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle1_R2.fastq.gz	NA	28	4	112	50	125	0.0009509734464	0.0001688644438	NA	0.0006348287359	0.004989753864	0.99958	1.03907	0.999612	2776.925532	0.3569675	2215458	73.5	3014538
EXP993158	ZNF318	PEAKS993158	SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle2_R2.fastq.gz	NA	597	4	124	48	70	0.001448452596	0.0001618234586	NA	0.004403720348	0.004581460868	0.99932	1.215519	0.999378	1775.511848	1.295866	1145232	75.1	1524494
EXP993159	ZNF318	PEAKS993159	SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle3_R2.fastq.gz	NA	860	48	250	118	75	0.008653949294	0.004235279463	NA	0.01639094674	0.00965740603	0.996412	2.700544	0.997631	553.092843	1.036265	1352732	48.1	2814048
EXP993160	ZNF318	PEAKS993160	SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF318-FL_AffSeq_Lysate_BatchYWDB_A05_Cycle4_R2.fastq.gz	NA	18440	44	167	60	70	0.02023909396	0.01759123322	NA	0.3085806418	0.02384385487	0.983837	16.6626	0.992576	218.504425	0.9750157	484710	27.4	1768242
EXP993161	ZNF280B	PEAKS993161	SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle1_R2.fastq.gz	NA	36	1	79	53	75	0.0007008486167	4.70E-05	NA	0.001246730706	0.001825605669	0.999591	1.097926	0.999622	2833.168091	0.843882	2350532	73.4	3203708
EXP993162	ZNF280B	PEAKS993162	SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle2_R2.fastq.gz	NA	1048	5	174	61	70	0.001825921989	0.0004552089638	NA	0.008824441924	0.005907544262	0.998838	1.201711	0.998893	948.586375	0.9427594	1305836	73.1	1787218
EXP993163	ZNF280B	PEAKS993163	SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle3_R2.fastq.gz	NA	5463	50	511	256	70	0.006252247921	0.003173644772	NA	0.03577664846	0.01040053521	0.993464	1.785432	0.994543	213.102024	1.000279	2456688	66.1	3714604
EXP993164	ZNF280B	PEAKS993164	SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF280B-FL_AffSeq_Lysate_BatchYWDB_A06_Cycle4_R2.fastq.gz	NA	4404	65	537	190	70	0.01427173153	0.009219296201	NA	0.08361687252	0.02088091354	0.983865	4.260717	0.988906	115.515355	0.937388	1037470	45.3	2288066
EXP993165	ZNF233	PEAKS993165	SELEX_RawData/Phase3/YWD/ZNF233-FL_AffSeq_Lysate_BatchYWDB_A07_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWD/ZNF233-FL_AffSeq_Lysate_BatchYWDB_A07_Cycle1_R2.fastq.gz	NA	290	88	397	175	70	0.003810682156	0.002695082124	NA	0.005271858756	0.007290316488	0.998816	1.415436	0.999156	1504.548742	1.081863	2321026	74.9	3098164
